milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized,Id,date,hour,weekday,device,system,up_to_date_score,tempo_score
82626,40.7,-74.0,New York,1438713692,album,c48bb7e037db41c4afb49f1461a53533,"Goldberg Variations, BWV 988: Variation 3 Canone all'unisono",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,,,,,,0.20569155,0.2226379,0.2629308069,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,,
52666,40.7,-74.0,New York,1438713744,album,605f3bd1af0d438dba2df99fec3496f4,"Goldberg Variations, BWV 988: Variation 4 a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.968448,0.44134,0.186295,2007.0,175.002,0.15938045,0.18828627,0.2630819839,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.730185089374
63373,40.7,-74.0,New York,1438713807,album,0bf264a27eff4bfdacaa6c2cc5b5153d,"Goldberg Variations, BWV 988: Variation 5 a 1 Ovvero 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.960911,0.330631,0.186295,2007.0,146.401,0.16090806,0.17325082,0.2551818883,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.610849174692
73066,40.7,-74.0,New York,1438713881,album,4f7be818f7e0469ab5a361155a58efef,"Goldberg Variations, BWV 988: Variation 6 Canone alla seconda",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.489164,0.404035,0.186295,2007.0,128.818,0.13194749,0.08054029,0.2523466079,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.537485187843
98666,40.7,-74.0,New York,1438713979,album,8b1e73b35eed448bae5e9df9857646c0,"Goldberg Variations, BWV 988: Variation 7 a 1 Ovvero 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.642957,0.429303,0.186295,2007.0,61.31,0.11104443,0.02306232,0.250028324,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.255812206886
82133,40.7,-74.0,New York,1438714061,album,e4f608c6460e42a998f59cdc39abee86,"Goldberg Variations, BWV 988: Variation 8 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.966335,0.312878,0.186295,2007.0,111.927,0.088680305,0.31408146,0.2496355899,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.467008528464
84826,40.7,-74.0,New York,1438714146,album,83766c3cfa694a30bd1d73f7f9ad8473,"Goldberg Variations, BWV 988: Variation 9 Canone Alla Terza a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.650755,0.409572,0.186295,2007.0,141.866,0.082209595,0.095282406,0.2485614678,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.591927165913
77800,40.7,-74.0,New York,1438714224,album,aeaa3996dacb45a2a8558fcde7ecec98,"Goldberg Variations, BWV 988: Variation 10 Fughetta a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.63415,0.381074,0.186295,2007.0,157.732,0.3247011,0.15874606,0.244317291,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.658127075788
91533,40.7,-74.0,New York,1438714316,album,aeb6edd1e190496a9aadaba75585a1af,"Goldberg Variations, BWV 988: Variation 11 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.730914,0.223684,0.186295,2007.0,99.879,0.071697176,0.13587075,0.2429804404,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.416738988935
99973,40.7,-74.0,New York,1438714415,album,a85a57e17b9d47f4b2a1addb404fa6ba,"Goldberg Variations, BWV 988: Variation 12 Canone alla quarta in moto contrario",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.920042,0.194188,0.186295,2007.0,88.228,0.13066559,0.2553407,0.2424283401,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.368125907505
226226,40.7,-74.0,New York,1438714642,album,893a84a945014effbdd4696365050918,"Goldberg Variations, BWV 988: Variation 13 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.322726,0.198073,0.186295,2007.0,78.237,0.041630205,0.020241058,0.2415800754,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.326439074052
97266,40.7,-74.0,New York,1438714739,album,a4c2effa67354678bf62324bda6ca814,"Goldberg Variations, BWV 988: Variation 14 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.81039,0.352769,0.186295,2007.0,94.402,0.14253147,0.14245822,0.2380769747,2,2015-08-04,14,Tue,x86 8,OS X 10.10.4,0.893333333333,0.393886543051
215906,40.7,-74.0,New York,1438714955,album,39204cad5b1d453bb53da8ab42dc17b8,"Goldberg Variations, BWV 988: Variation 15 Canone a a quinta in moto contrario a 1 Clavier, Andante",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.239551,0.466194,0.186295,2007.0,113.453,0.041625317,0.018081779,0.2396045046,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.473375669676
94693,40.7,-74.0,New York,1438715050,album,a4f7d79b96e2471a80d67bf59ebdbd56,"Goldberg Variations, BWV 988: Variation 16 Ouverture a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.493915,0.294996,0.186295,2007.0,64.68,0.26094586,0.1580133,0.2383339868,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.269873324766
79040,40.7,-74.0,New York,1438715129,album,7fc54c16c6d343cda00cca3c19326cbc,"Goldberg Variations, BWV 988: Variation 17 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.931976,0.412896,0.186295,2007.0,113.991,0.075681835,0.27705917,0.2332587316,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.475620441611
78866,40.7,-74.0,New York,1438715208,album,a3000341e5704eb5b6cca2f24cb98b93,"Goldberg Variations, BWV 988: Variation 18 Canone alla sesta a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.746869,0.48905,0.186295,2007.0,77.285,0.13375154,0.114976354,0.2357729612,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.322466912562
73693,40.7,-74.0,New York,1438715281,album,ac3191f279124ed48438331f37b5f705,"Goldberg Variations, BWV 988: Variation 19 a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.839931,0.533775,0.186295,2007.0,123.658,0.054410115,0.030764332,0.2333270548,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.515955404977
80440,40.7,-74.0,New York,1438715362,album,0faeec6f8c9c46c093b03a0a0468c2c8,"Goldberg Variations, BWV 988: Variation 20 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.935758,0.355136,0.186295,2007.0,109.933,0.1706886,0.1717329,0.2306029367,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.458688686016
140360,40.7,-74.0,New York,1438715502,album,1ab49e0190f64d27a252ffd7522b6812,"Goldberg Variations, BWV 988: Variation 21 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.350206,0.342005,0.186295,2007.0,89.817,0.10920777,0.11028507,0.2304052983,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.374755912345
85866,40.7,-74.0,New York,1438715588,album,7b686e96c2e3460dab791a90bae8a84e,"Goldberg Variations, BWV 988: Variation 22 Alla breve a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.277389,0.426665,0.186295,2007.0,74.315,0.12473992,0.12446199,0.2318990511,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.310074770099
91133,40.7,-74.0,New York,1438715679,album,68eafc0782bd4ce395202fe3ce6ea08c,"Goldberg Variations, BWV 988: Variation 23 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.930166,0.408626,0.186295,2007.0,93.121,0.11488219,0.27134147,0.2292842757,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.388541649282
119200,40.7,-74.0,New York,1438715798,album,46818952e49448e4abd5e9ad58775a36,"Goldberg Variations, BWV 988: Variation 24 Canone all'ottava a 1 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.625916,0.348684,0.186295,2007.0,122.106,0.14017737,0.099450245,0.228867927,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.509479780363
410133,40.7,-74.0,New York,1438716208,album,0199dc26d4614089a64afc4003b635d7,"Goldberg Variations, BWV 988: Variation 25 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.089081,0.381865,0.186295,2007.0,94.861,0.041648358,0.009795784,0.4653820954,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.395801692341
92973,40.7,-74.0,New York,1438716301,album,36aafcc727384381887e3cffe1f2fb6a,"Goldberg Variations, BWV 988: Variation 26 a 2 Clavier",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.731923,0.428917,0.186295,2007.0,95.943,0.18156183,0.18996777,0.2206280313,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.400316270841
29303,40.7,-74.0,New York,1438716888,album,553495b341104220bf79b3dfe1f02a93,"Goldberg Variations, BWV 988: Variation 27 Canone alla nona",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.821827,0.324427,0.186295,2007.0,120.295,0.18177511,0.1693473,0.2215348609,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,0.893333333333,0.501923494167
319886,40.7,-74.0,New York,1438717207,playlist-owned-by-other-non-collaborative,9adda8d841364ed1a04f2d289bee3e8b,Asheville Skies,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.21798,0.534576,0.513305,2015.0,125.917,0.5296048,0.18643609,0.5089196196,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.525380943639
261206,40.7,-74.0,New York,1438717468,playlist-owned-by-other-non-collaborative,bf29d2043fa1487bb5e019f7f9d99dd5,Getaway,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.179886,0.571732,0.513305,2015.0,128.429,0.46325478,0.08001513,0.4881087455,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.535862109251
275320,40.7,-74.0,New York,1438717744,playlist-owned-by-other-non-collaborative,5cd9abde1aa4467aa35d3bcd2080aabe,Monterey,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.201961,0.584732,0.513305,2015.0,97.999,0.4737115,0.12123704,0.6453469026,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.40889480448
164478,40.7,-74.0,New York,1438717908,playlist-owned-by-other-non-collaborative,a3f00cf770984c1da72f70d48f4233e5,Secrets Of The Stars,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.390289,0.59075,0.513305,2015.0,95.253,0.4975258,0.12767972,0.5063004509,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.397437288249
253412,40.7,-74.0,New York,1438718161,playlist-owned-by-other-non-collaborative,69ffe9aaec64410da28d62817f3ad6d4,Freedom,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.229211,0.507345,0.513305,2015.0,80.128,0.40109995,0.0997791,0.478940112,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.334329155332
15232,40.7,-74.0,New York,1438718177,playlist-owned-by-other-non-collaborative,d93158f59b474b7383645b6e0895ccc5,High Hopes,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.400783,0.481947,0.513305,2015.0,119.139,0.44157627,0.30361816,0.4775906336,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.497100155215
155244,40.7,-74.0,New York,1438718331,album,d93158f59b474b7383645b6e0895ccc5,High Hopes,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.400783,0.481947,0.513305,2015.0,119.139,0.44157627,0.30361816,0.4775906336,2,2015-08-04,15,Tue,x86 8,OS X 10.10.4,1.0,0.497100155215
134892,40.7,-74.0,New York,1438718466,album,be9075efcaea4f959dd484e992ec8666,Deadly Bells,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.237127,0.564206,0.513305,2015.0,106.728,0.48490527,0.13981707,0.4734317514,2,2015-08-04,16,Tue,x86 8,OS X 10.10.4,1.0,0.445316020495
2182,40.7,-74.0,New York,1438722699,album,63c15a7bdcfd4b3caa08b53e6fb96b90,Shooting Shadows,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.337313,0.54366,0.513305,2015.0,151.456,0.42211464,0.110484615,0.5805286014,2,2015-08-04,17,Tue,x86 8,OS X 10.10.4,1.0,0.631940851511
278,40.6,-74.0,Brooklyn,1438727629,playlist-owned-by-other-non-collaborative,1499a46a30564303a978bdb2d0169fab,Haydn : Symphony No.68 in B flat major : I Vivace,Haydn Edition Volume 4 - The London Symphonies,c7d97fb39df4405c9dd0e51f5cc69d50,Franz Joseph Haydn,0.435444,0.376018,0.45574,1987.0,136.931,0.46504238,0.22724922,0.07154444739,2,2015-08-04,18,Tue,x86 4,OS X 10.10.2,0.626666666667,0.571336181718
1020,40.7,-74.0,New York,1438783767,album,63c15a7bdcfd4b3caa08b53e6fb96b90,Shooting Shadows,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.337313,0.54366,0.513305,2015.0,151.456,0.42211464,0.110484615,0.5805286014,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,1.0,0.631940851511
1486,40.7,-74.0,New York,1438783767,album,da4982fee65b42eca844e5111392f8eb,The City Of Our Lady,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.617763,0.63216,0.513305,2015.0,119.932,0.6639592,0.4457045,0.4774084266,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,1.0,0.500408898977
1253,40.7,-74.0,New York,1438783768,album,a1176e9c94754e3295162aadf0dee5bc,"Sing, Sparrow, Sing",Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.092918,0.515357,0.513305,2015.0,100.448,0.18992653,0.04856303,0.4707316261,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,1.0,0.419113106464
1346,40.7,-74.0,New York,1438783768,album,69fa71ef47fc4057a727f663005d3b5a,Poison Tree,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.19299,0.595061,0.513305,2015.0,108.141,0.4213023,0.15261514,0.4791872041,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,1.0,0.451211676152
1021,40.7,-74.0,New York,1438783825,album,9adda8d841364ed1a04f2d289bee3e8b,Asheville Skies,Monterey,ee3bc1e0970d48e9bf37c01318899224,The Milk Carton Kids,0.21798,0.534576,0.513305,2015.0,125.917,0.5296048,0.18643609,0.5089196196,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,1.0,0.525380943639
98081,40.7,-74.0,New York,1438783922,album,4495409d8bc64591aae25a49740c817b,"Symphony No. 3 in D Minor, WAB 103 (1889 version, ed. L. Nowak): I. Massig bewegt",Bruckner: Symphonies Nos. 3 & 6,47f4324f12564c2bab79926d4b033568,Anton Bruckner,,,,,,0.088841595,0.057326563,0.1030690102,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,,
1297693,40.7,-74.0,New York,1438786684,playlist-owned-by-self-non-collaborative,4495409d8bc64591aae25a49740c817b,"Symphony No. 3 in D Minor, WAB 103 (1889 version, ed. L. Nowak): I. Massig bewegt",Bruckner: Symphonies Nos. 3 & 6,47f4324f12564c2bab79926d4b033568,Anton Bruckner,,,,,,0.088841595,0.057326563,0.1030690102,2,2015-08-05,10,Wed,x86 8,OS X 10.10.4,,
842200,40.7,-74.0,New York,1438787527,playlist-owned-by-self-non-collaborative,afb48bd1cbbe4c5d840afe62ae8c283e,"Symphony No. 3 in D Minor, WAB 103 (1889 version, ed. L. Nowak): II. Adagio. Bewegt, quasi andante",Bruckner: Symphonies Nos. 3 & 6,47f4324f12564c2bab79926d4b033568,Anton Bruckner,0.035765,0.087644,0.513719,2013.0,175.061,0.041642144,0.042169128,0.06900214947,2,2015-08-05,11,Wed,x86 8,OS X 10.10.4,0.973333333333,0.730431263247
420760,40.7,-74.0,New York,1438787947,playlist-owned-by-self-non-collaborative,81fc7bfa31d446b9ad477eb958f7183a,"Symphony No. 3 in D Minor, WAB 103 (1889 version, ed. L. Nowak): III. Scherzo: Ziemlich schnell",Bruckner: Symphonies Nos. 3 & 6,47f4324f12564c2bab79926d4b033568,Anton Bruckner,0.065906,0.279658,0.513719,2013.0,104.417,0.18151811,0.109937094,0.06926632538,2,2015-08-05,11,Wed,x86 8,OS X 10.10.4,0.973333333333,0.435673515029
713293,40.7,-74.0,New York,1438788661,playlist-owned-by-self-non-collaborative,4db3882292384c6f9d19c41a33b13838,"Symphony No. 3 in D Minor, WAB 103 (1889 version, ed. L. Nowak): IV. Finale: Allegro",Bruckner: Symphonies Nos. 3 & 6,47f4324f12564c2bab79926d4b033568,Anton Bruckner,0.037787,0.218609,0.513719,2013.0,129.628,0.121967204,0.084266976,0.0757291676,2,2015-08-05,11,Wed,x86 8,OS X 10.10.4,0.973333333333,0.540864863061
1037533,40.7,-74.0,New York,1438789699,playlist-owned-by-self-non-collaborative,16e114e28545449ebb096ba931e8de04,"Symphony No. 3 in A Minor, Op. 56 Scottish: I. Andante con moto","Mendelssohn: Symphony No. 3 in a Minor, Op. 56",deee0b320d9b4dd4a0fedcd6bff82eaa,Felix Mendelssohn,0.040307,0.120701,0.177084,,87.107,0.15029737,0.097453706,0.02915626764,2,2015-08-05,11,Wed,x86 8,OS X 10.10.4,,0.363448603902
258466,40.7,-74.0,New York,1438789957,playlist-owned-by-self-non-collaborative,8221fe6d4cfd48afabd8264fde2863fe,"Symphony No. 3 in A Minor, Op. 56 Scottish: II. Vivace non troppo","Mendelssohn: Symphony No. 3 in a Minor, Op. 56",deee0b320d9b4dd4a0fedcd6bff82eaa,Felix Mendelssohn,0.324105,0.298014,0.177084,,126.223,0.115814954,0.15454303,0.02554268831,2,2015-08-05,11,Wed,x86 8,OS X 10.10.4,,0.526657709832
638826,40.7,-74.0,New York,1438793077,playlist-owned-by-self-non-collaborative,b92859abccec41238c5d11ba02fdc67c,"Symphony No. 3 in A Minor, Op. 56 Scottish: III. Adagio","Mendelssohn: Symphony No. 3 in a Minor, Op. 56",deee0b320d9b4dd4a0fedcd6bff82eaa,Felix Mendelssohn,0.03955,0.091882,0.177084,,83.505,0.107709125,0.037068557,0.02740341749,2,2015-08-05,12,Wed,x86 8,OS X 10.10.4,,0.348419480281
644866,40.7,-74.0,New York,1438793723,playlist-owned-by-self-non-collaborative,39c7c28d961041f8b89bb4da4381fefc,"Symphony No. 3 in A Minor, Op. 56 Scottish: IV. Allegro vivacissimo","Mendelssohn: Symphony No. 3 in a Minor, Op. 56",deee0b320d9b4dd4a0fedcd6bff82eaa,Felix Mendelssohn,0.125469,0.277621,0.177084,,109.012,0.24556635,0.15760809,0.02562845096,2,2015-08-05,12,Wed,x86 8,OS X 10.10.4,,0.45484587012
138716,40.7,-74.0,New York,1438811198,playlist-owned-by-self-non-collaborative,7dab13465c3d4cbca835a8d062754a30,Music for 18 Musicians (modular version): Pulses,Steve Reich: Music for 18 Musicians,26a68b4ba7a34f73a79106e0c9b299ce,Steve Reich,0.252258,0.622189,0.688968,2015.0,107.282,0.06060614,0.3844207,0.5358391613,2,2015-08-05,17,Wed,x86 8,OS X 10.10.4,1.0,0.447627551446
1020,40.7,-74.0,New York,1438870825,playlist-owned-by-self-non-collaborative,7dab13465c3d4cbca835a8d062754a30,Music for 18 Musicians (modular version): Pulses,Steve Reich: Music for 18 Musicians,26a68b4ba7a34f73a79106e0c9b299ce,Steve Reich,0.252258,0.622189,0.688968,2015.0,107.282,0.06060614,0.3844207,0.5358391613,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,1.0,0.447627551446
170480,40.7,-74.0,New York,1438870994,messages,435254cc4b764890a8402d6f711933ef,"Goldberg Variations, BWV 988: Aria",Bach: Goldberg Variations,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.185972,0.368079,0.186295,2007.0,95.337,0.07581613,0.020403968,0.4852599606,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.893333333333,0.397787773086
8126,40.7,-74.0,New York,1438871007,album,565a4cda574944b6bde2315344a81448,"Choral, BWV 691 ""Wer nur den lieben Gott lässt walten“",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.270162,0.370289,0.750409,2014.0,124.25,0.23056614,0.2816985,0.204795349,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.986666666667,0.518425488593
262520,40.7,-74.0,New York,1438871269,album,eb2eaa642e224169b97205d1f4679703,"Concerto italien en Fa Majeur, BWV 971: I.",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.960648,0.373758,0.750409,2014.0,94.477,0.24810384,0.5880423,0.2028580072,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.986666666667,0.394199475942
263840,40.7,-74.0,New York,1438872830,album,f1d39924ad6b4b06a165eceae44d8e9a,"Concerto italien en Fa Majeur, BWV 971: II. Andante",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.511259,0.395805,0.750409,2014.0,71.348,0.21262245,0.26672006,0.1840634034,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.986666666667,0.297695144951
244760,40.7,-74.0,New York,1438873075,album,c94172aa26ec416d8605f79d10318606,"Concerto italien en Fa Majeur, BWV 971: III. Presto",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.971237,0.358172,0.750409,2014.0,111.196,0.2341533,0.64773047,0.196050128,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.986666666667,0.463958475892
87173,40.7,-74.0,New York,1438873162,album,e0fc735d07514c1fa917cd8ac4a3f216,"Choral, BWV 706 ""Liebster Jesu, wir sind hier“",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.553793,0.378457,0.750409,2014.0,101.794,0.10265173,0.16900724,0.1741880943,2,2015-08-06,10,Thu,x86 8,OS X 10.10.4,0.986666666667,0.424729208739
73142,40.7,-74.0,New York,1438873235,album,7c27c05ce5da48729e8d9eb9a62d86bb,"Suite anglaise No. 6 en Ré Mineur, BWV 811: I. Prélude",J. S. Bach: Suites Anglaises No. 2 & 6 - Concerto Italien,a9f6a9f8e52e491e8a462211caf89c50,Johann Sebastian Bach,0.872635,0.265593,0.750409,2014.0,110.601,0.16884024,0.52471477,0.185450101,2,2015-08-06,11,Thu,x86 8,OS X 10.10.4,0.986666666667,0.46147587496
157555,40.7,-74.0,New York,1438886283,album,2910be9114b34b3daab62200322018a2,"Sonata in A Major, TWV 43:A1: I. Soave",Parisian Quartets,49cce991de674c569f6101295fa84bcf,Georg Philipp Telemann,0.396059,0.320815,0.581194,2014.0,128.756,0.1764449,0.062473778,0.2171745617,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.986666666667,0.537226496654
164813,40.7,-74.0,New York,1438886447,album,d5db8cae7d844c479cf1b4528715c21e,Me and Julio Down by the Schoolyard,Paul Simon,561f40396c8e4b34a867ab156195caca,Paul Simon,,,,,,0.89494014,0.81589746,0.702961061,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,,
1996,40.7,-74.0,New York,1438886449,album,0f0601da2aa64b9195c03b5af2e23976,Peace Like a River,Paul Simon,561f40396c8e4b34a867ab156195caca,Paul Simon,0.663753,0.634964,0.774933,1972.0,126.511,0.68067706,0.34349555,0.5075894607,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.426666666667,0.527859372131
198920,40.7,-74.0,New York,1438886648,playlist-owned-by-self-non-collaborative,d2950582962949189e71ab24fef72ad7,Birdhouse In Your Soul,Flood,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,,,,,,0.8601733,0.8186482,0.5791386163,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,,
83870,40.7,-74.0,New York,1438886731,playlist-owned-by-self-non-collaborative,4e9944d54fef49c3b2317c41f488a7be,Am I Awake?,Indestructible Object,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,0.580924,0.615135,0.703151,2004.0,159.962,0.96639997,0.77324915,0.2469616789,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.853333333333,0.667431613732
156040,40.7,-74.0,New York,1438886887,playlist-owned-by-self-non-collaborative,4cad1bdb36d24408b36854a3760e1039,Don't Let's Start,They Might Be Giants,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,0.900483,0.669522,0.703151,1986.0,131.687,0.8304729,0.63827634,0.4727595627,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.613333333333,0.549455914014
202999,40.7,-74.0,New York,1438887091,playlist-owned-by-self-non-collaborative,5e87b8ef3b58468198301f51fa26e92f,Ana Ng,Lincoln,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,0.87192,0.689532,0.703151,1988.0,132.991,0.95501953,0.6361675,0.4854070235,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.64,0.554896773871
68684,40.7,-74.0,New York,1438887159,playlist-owned-by-self-non-collaborative,d2950582962949189e71ab24fef72ad7,Birdhouse In Your Soul,Flood,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,,,,,,0.8601733,0.8186482,0.5791386163,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,,
20897,40.7,-74.0,New York,1438887179,playlist-owned-by-self-non-collaborative,13b7637bb75c4f16bcba4b05fcc54ffe,Destination Moon,John Henry,d801709573a54ca6bef7c5d2890fa885,They Might Be Giants,0.960112,0.665656,0.703151,1994.0,128.194,0.96798766,0.66593903,0.3561104526,2,2015-08-06,14,Thu,x86 8,OS X 10.10.4,0.72,0.534881586194
